symbol,side,entry_time,exit_time,entry_price,exit_price,pnl_portfolio_pct,exit_reason,mfe_atr,mae_atr,bars_held,btc_re,btc_adx_1h,coin_adx_15m,coin_adx_1h,whitelist_source_date,ts,exit,pnl,net_pnl,balance_before,balance,bars,breakout_level,entry_close,entry_high,entry_low,atr_15m,distance_to_breakout_atr,breakout_strength_atr,atr_ma10,atr_expansion_ratio,volume,volume_ma20,volume_ratio,candle_range,candle_body,candle_body_ratio,candle_close_position,direction_adjusted_close_position,whitelist_rank,whitelist_score,coin_re_15m,coin_close_vs_ema20_atr,coin_close_vs_ema50_atr
DOGE_USDT,buy,2024-03-26 09:15:00,2024-03-26 12:00:00,0.18578,0.1815414285714285,-1.0994749999999922,HARD_SL,0.8115942028985502,-2.217728345129765,11,0.3194885817751729,39.53405261544832,31.61524421129708,23.693824190902586,2024-03-25,2024-03-26 12:00:00,HARD_SL,-0.9432130143003136,-1.0370391288978311,94.32130143003144,93.28426230113362,11,0.18519,0.18578,0.18663,0.18266,0.0021192857142857146,0.27839568587799457,0.27839568587799457,0.0016253571428571402,1.3038892551087697,185914034.0,105212140.95,1.7670397382023808,0.003970000000000001,0.002799999999999997,0.7052896725440796,0.785894206549121,0.785894206549121,3,,0.8992161254199346,2.08358170376409,2.8254488743926665
ETH_USDT,buy,2024-04-08 22:45:00,2024-04-08 23:30:00,3724.08,3697.5,-1.099474999999991,HARD_SL,0.6960120391271651,-2.186606471030852,3,0.3765142949442798,38.961157115004944,47.01225000064619,59.7359862804565,2024-04-07,2024-04-08 23:30:00,HARD_SL,-0.9328426230113362,-1.0256371429353806,93.28426230113362,92.25862515819824,3,3714.98,3724.08,3735.31,3696.4,13.289999999999964,0.6847253574115827,0.6847253574115827,13.413071428571461,0.9908245155312198,52735.854,20391.563199999997,2.586160437175312,38.909999999999854,23.920000000000073,0.6147519917758972,0.7113852480082226,0.7113852480082226,1,,0.819756554307113,2.5446351379550967,5.44929183373305
SOL_USDT,buy,2024-04-27 17:30:00,2024-04-27 20:00:00,141.197,142.59414285714286,0.6496500000000027,TAKE_PROFIT,1.898159509202452,-1.859509202453984,10,0.3216044019692972,31.887948870378064,34.085708316896145,41.76568520057811,2024-04-26,2024-04-27 20:00:00,TAKE_PROFIT,0.6919396886864838,0.5993581583402374,92.25862515819824,92.85798331653848,10,139.748,141.197,141.45,138.409,0.9314285714285729,1.5556748466257775,1.5556748466257775,0.8903714285714279,1.0461123768571727,445057.0,149772.9,2.9715455866849076,3.040999999999997,2.641999999999996,0.8687931601446888,0.916803682999018,0.916803682999018,2,,0.8448389217619986,3.195540260261937,3.6453117001263435
DOGE_USDT,buy,2024-05-21 13:30:00,2024-05-21 15:45:00,0.17187,0.1675614285714285,-1.0994749999999898,HARD_SL,0.7380636604774582,-2.9290450928381917,9,0.3152613449153756,47.28761004570425,30.088153563314997,36.5496909433282,2024-05-20,2024-05-21 15:45:00,HARD_SL,-0.9285798331653822,-1.0209503120695018,92.85798331653848,91.83703300446898,9,0.1702,0.17187,0.17221,0.16666,0.002154285714285712,0.7751989389920455,0.7751989389920455,0.001443428571428569,1.4924782264449732,327314637.0,96800647.75,3.3813269291888597,0.005549999999999999,0.004449999999999982,0.8018018018017986,0.9387387387387375,0.9387387387387375,3,,0.8342665173572217,2.601706655677295,3.594438693114233
BNB_USDT,buy,2024-06-05 06:45:00,2024-06-05 08:45:00,709.56,701.4957142857143,-1.099474999999988,HARD_SL,1.282196634189568,-2.9860053144375502,8,0.2272654881350508,35.082188184980765,47.567301354388526,66.35104939111108,2024-06-04,2024-06-05 08:45:00,HARD_SL,-0.918370330044688,-1.0097252186258745,91.83703300446898,90.8273077858431,8,707.69,709.56,709.74,705.52,4.032142857142852,0.4637732506642782,0.4637732506642782,4.527142857142841,0.8906595140422867,20373.77,21647.422000000006,0.9411638023225118,4.220000000000027,3.42999999999995,0.8127962085307886,0.9573459715639663,0.9573459715639663,3,,0.26023017902812917,1.981460072786538,4.803646519573885
ETH_USDT,buy,2024-06-19 03:30:00,2024-06-19 11:30:00,3559.0,3517.7557142857145,-1.0994749999999962,HARD_SL,1.2607807142114924,-2.071074780922034,32,0.28189802390827,36.306068303521705,41.65714057951818,33.01655431920911,2024-06-18,2024-06-19 11:30:00,HARD_SL,-0.9082730778584268,-0.9986235422783948,90.8273077858431,89.82868424356471,32,3557.27,3559.0,3559.17,3546.11,20.622142857142858,0.08389040906099635,0.08389040906099635,18.010857142857116,1.1449839779180828,29182.354,32108.712000000007,0.9088609346896255,13.059999999999945,10.2199999999998,0.782542113323112,0.9869831546707447,0.9869831546707447,1,,0.7809153894604209,2.216452658630244,3.878819481939517
SOL_USDT,buy,2024-06-25 10:45:00,2024-06-25 12:45:00,138.76,136.87185714285712,-1.0994749999999829,HARD_SL,0.0656729968979466,-2.464855867443429,8,0.2976998682743897,41.79364430786316,33.80396945495641,28.10143925028824,2024-06-24,2024-06-25 12:45:00,HARD_SL,-0.8982868424356472,-0.9876439260869176,89.82868424356471,88.84104031747779,8,137.904,138.76,139.168,137.35,0.9440714285714336,0.9067110539456654,0.9067110539456654,0.7547142857142906,1.2508991103539642,531098.0,183581.1,2.892988439441751,1.818000000000012,1.3059999999999832,0.7183718371837043,0.7755775577557685,0.7755775577557685,2,,0.5516032942001051,3.0324276227593403,4.840844987860914
SOL_USDT,buy,2024-06-30 18:15:00,2024-06-30 18:45:00,144.328,145.38753571428572,0.6496500000000031,TAKE_PROFIT,2.154717362726247,-0.1684700171908175,2,0.3190409026798266,32.94430189349086,42.9605835322971,22.50341449557556,2024-06-29,2024-06-30 18:45:00,TAKE_PROFIT,0.6663078023810833,0.5771558184224972,88.84104031747779,89.41819613590029,2,144.235,144.328,144.519,143.715,0.7063571428571436,0.13166144200625432,0.13166144200625432,0.7145714285714297,0.9885045981607351,112145.0,106642.15,1.0516010789354866,0.804000000000002,0.32900000000000773,0.4092039800995111,0.7624378109452711,0.7624378109452711,2,,0.7233766233766232,1.8207584633272993,3.3380777601877347
AVAX_USDT,buy,2024-07-01 03:15:00,2024-07-01 13:45:00,29.882,29.545857142857145,-1.0994749999999824,HARD_SL,1.439864003399894,-2.629834254143638,42,0.3987883683360235,48.05135431256732,44.20253974251877,33.77047948548889,2024-06-30,2024-07-01 13:45:00,HARD_SL,-0.8941819613589989,-0.983130711965174,89.41819613590029,88.43506542393511,42,29.852,29.882,29.909,29.766,0.16807142857142918,0.17849553761156584,0.17849553761156584,0.1936500000000005,0.8679133930876776,83015.0,107346.6,0.7733360907564841,0.14300000000000068,0.10400000000000276,0.7272727272727431,0.8111888111888298,0.8111888111888298,3,,0.857320099255589,2.2246888776458222,5.064799245867383
SOL_USDT,buy,2024-07-14 04:15:00,2024-07-14 09:30:00,145.149,146.4612857142857,0.6496499999999982,TAKE_PROFIT,1.79343566296537,-1.2950685826257469,21,0.3553643724696341,44.14055877428357,33.5366250987544,35.62516183800477,2024-07-13,2024-07-14 09:30:00,TAKE_PROFIT,0.6632629906795101,0.5745184025265928,88.43506542393511,89.00958382646171,21,145.136,145.149,146.0,144.665,0.8748571428571422,0.014859568909215656,0.014859568909215656,1.0653642857142844,0.8211812190330608,420297.0,185327.8,2.2678572777532566,1.335000000000008,0.4579999999999984,0.3430711610486859,0.36254681647940523,0.36254681647940523,3,,0.6733405875952111,1.6831731158533756,3.331135655782497
ETH_USDT,buy,2024-07-15 22:00:00,2024-07-15 22:30:00,3451.71,3481.698214285714,0.6496499999999953,TAKE_PROFIT,2.112329843867232,-0.5662224445317878,2,0.3364117799018348,65.52552099637616,45.32981249002487,66.45082119879517,2024-07-14,2024-07-15 22:30:00,TAKE_PROFIT,0.6675718786984579,0.5782507613286043,89.00958382646171,89.58783458779031,2,3443.87,3451.71,3456.77,3418.22,19.99214285714288,0.39215406052378404,0.39215406052378404,20.11614285714284,0.9938357964108447,50208.927,31510.2587,1.5934152581235395,38.55000000000018,33.49000000000024,0.8687418936446194,0.8687418936446194,0.8687418936446194,1,,0.7095570534424636,2.0407740515918444,3.4875813026900304
SOL_USDT,buy,2024-07-16 17:45:00,2024-07-17 15:45:00,162.052,158.97,-1.0994749999999849,HARD_SL,1.0837118754055892,-2.7819597663854627,93,0.3709158704264754,37.68071640131093,31.669761536166018,31.09473806729609,2024-07-15,2024-07-17 15:45:00,HARD_SL,-0.8954304067049607,-0.9845033464119268,89.54304067049642,88.5585373240845,93,161.975,162.052,162.447,161.574,1.5410000000000028,0.04996755353666323,0.04996755353666323,1.5018928571428607,1.026038570375478,283407.0,260630.4,1.0873904195366313,0.8729999999999905,0.12999999999999545,0.1489117983963309,0.5475372279495824,0.5475372279495824,2,,0.7724919891545474,1.9364499767934353,2.8974201832182853
SOL_USDT,buy,2024-07-27 08:45:00,2024-07-27 10:15:00,187.167,185.38857142857145,-1.0994749999999975,HARD_SL,0.7784514117443244,-2.061370391196081,9,0.3721283463071978,45.23293837135309,42.79620207496777,44.877021154471294,2024-07-26,2024-07-27 10:15:00,HARD_SL,-0.8851425805542287,-0.973192138754854,88.51425805542246,87.5410659166676,9,187.0,187.167,187.347,185.938,0.8892142857142845,0.1878062494979537,0.1878062494979537,0.74510714285714,1.1934045918611926,176609.0,135548.35,1.3029225364971244,1.4090000000000202,0.6090000000000089,0.4322214336408801,0.872249822569195,0.872249822569195,2,,0.936113936927768,2.484204677497952,4.114326065622468
ETH_USDT,buy,2024-07-29 09:45:00,2024-07-29 11:45:00,3393.47,3374.1342857142854,-1.0994749999999958,HARD_SL,0.2285925378647973,-2.169043221278134,8,0.2922668688400215,31.350131533365808,49.18876952692386,30.97702681682674,2024-07-28,2024-07-29 11:45:00,HARD_SL,-0.875410659166676,-0.9624921344872774,87.5410659166676,86.57857378218033,8,3389.21,3393.47,3396.07,3380.0,9.667857142857201,0.44063538973030164,0.44063538973030164,10.74107142857147,0.9000831255195365,27450.677,22595.2467,1.2148872444043728,16.070000000000164,13.25,0.8245177349097613,0.8382078406969299,0.8382078406969299,1,,0.9256485202776653,2.645437193195044,5.8191346641645945
SOL_USDT,buy,2024-08-24 16:15:00,2024-08-24 21:00:00,161.357,159.60485714285713,-1.0994749999999895,HARD_SL,1.104932735425993,-2.435874439461859,19,0.3709134139092638,56.419307354485326,56.65919995353016,68.93638743056013,2024-08-23,2024-08-24 21:00:00,HARD_SL,-0.8657857378218075,-0.951909774091618,86.57857378218033,85.62666400808871,19,159.739,161.357,161.942,159.227,0.8760714285714316,1.846881369751313,1.846881369751313,0.7145500000000027,1.2260463628457468,647435.0,174136.15,3.7179815908414193,2.7150000000000034,2.0420000000000016,0.7521178637200733,0.7845303867403288,0.7845303867403288,2,,0.686980609418284,3.355216252185908,5.466738554187696
ETH_USDT,buy,2024-09-19 07:30:00,2024-09-19 12:00:00,2433.84,2447.267142857143,0.6496500000000067,TAKE_PROFIT,2.009735078199789,-1.3841366102777288,18,0.3363101278668521,31.26438376423307,52.35372037545433,31.543394100906823,2024-09-18,2024-09-19 12:00:00,TAKE_PROFIT,0.6421999800606654,0.5562736227285541,85.62666400808871,86.18293763081726,18,2426.77,2433.84,2437.04,2420.53,8.95142857142855,0.7898180657516959,0.7898180657516959,8.231571428571467,1.0874507558008288,45625.006,24305.138749999995,1.8771752948746285,16.509999999999764,11.320000000000164,0.6856450635978393,0.8061780738946176,0.8061780738946176,1,,0.8539499889356074,2.811387237130584,5.674734830980597
SUI_USDT,buy,2024-09-20 02:00:00,2024-09-20 07:00:00,1.4234,1.4535285714285715,0.6496500000000097,TAKE_PROFIT,3.171408250355627,-0.6770981507823649,20,0.2633788037775407,34.80411591578381,36.76490159759774,35.965266735802544,2024-09-19,2024-09-20 07:00:00,TAKE_PROFIT,0.6463720322311319,0.5598874543186128,86.18293763081726,86.74282508513588,20,1.4098,1.4234,1.4312,1.401,0.020085714285714262,0.6770981507823649,0.6770981507823649,0.01840214285714284,1.0914877925707407,20944717.9,9093602.99,2.3032364534753014,0.030200000000000005,0.019400000000000084,0.6423841059602676,0.7417218543046349,0.7417218543046349,3,,0.7833537331701343,2.267675528176808,3.0461354984493227
SUI_USDT,buy,2024-09-20 07:45:00,2024-09-20 09:45:00,1.489,1.513996428571429,0.649650000000004,TAKE_PROFIT,1.740248606943842,-1.8962708958422647,8,0.3730704854007872,34.18572398245771,40.333968641353366,37.48793666828357,2024-09-19,2024-09-20 09:45:00,TAKE_PROFIT,0.6505711881385187,0.5635247631655886,86.74282508513588,87.30634984830147,8,1.4871,1.489,1.4913,1.4702,0.016664285714285736,0.11401628804114936,0.11401628804114936,0.015667142857142845,1.0636454819002483,9273595.1,8660070.45,1.070845226207138,0.02110000000000012,0.018600000000000172,0.8815165876777283,0.8909952606635092,0.8909952606635092,3,,0.7840490797546008,3.0934608727481323,4.856952208179682
SOL_USDT,buy,2024-10-12 00:15:00,2024-10-12 02:00:00,146.392,145.46142857142857,-1.099474999999997,HARD_SL,0.3245317777095735,-2.04390543444888,7,0.3700980392156863,42.96391640307158,41.0623242161324,42.18238559257734,2024-10-11,2024-10-12 02:00:00,HARD_SL,-0.8730634984830186,-0.9599114899946102,87.30634984830147,86.34643835830686,7,146.345,146.392,146.422,145.8,0.4652857142857109,0.10101320233343006,0.10101320233343006,0.4689928571428581,0.992095523842876,106265.0,79885.05,1.3302238654166205,0.6219999999999857,0.3849999999999909,0.6189710610932472,0.9517684887459777,0.9517684887459777,2,,0.6041055718474936,1.6023197233235378,3.6123287810602527
ETH_USDT,buy,2024-10-12 16:00:00,2024-10-13 01:15:00,2483.2,2464.8071428571425,-1.0994749999999982,HARD_SL,0.7339805825242719,-2.4020194174756946,37,0.3434565727699623,45.53429440064826,39.64837157719982,38.635257390156696,2024-10-11,2024-10-13 01:15:00,HARD_SL,-0.8634643835830778,-0.9493575031399928,86.34643835830686,85.39708085516686,37,2482.91,2483.2,2483.65,2471.73,9.196428571428571,0.03153398058252032,0.03153398058252032,7.608714285714281,1.2086705093783452,37797.204,21333.714699999993,1.7717122653749564,11.920000000000073,11.4699999999998,0.9622483221476283,0.9622483221476283,0.9622483221476283,1,,0.7287482806052228,2.0049361800334067,3.000695023524514
DOGE_USDT,buy,2024-10-29 00:00:00,2024-10-29 00:45:00,0.16319,0.1662435714285714,0.6496500000000058,TAKE_PROFIT,2.8343859649122827,-0.0392982456140335,3,0.2642140468227378,48.175424016320825,54.57391793090757,61.65758421164658,2024-10-28,2024-10-29 00:45:00,TAKE_PROFIT,0.6404781064137531,0.5547821357755964,85.39708085516686,85.95186299094246,3,0.16263,0.16319,0.16366,0.16048,0.0020357142857142835,0.2750877192982483,0.2750877192982483,0.0020341428571428576,1.0007725261605436,250002322.0,246177968.35,1.0155349143371057,0.0031799999999999884,0.0017800000000000038,0.5597484276729592,0.8522012578616353,0.8522012578616353,3,,0.8834134615384616,2.182374193656951,4.320640026228721
ETH_USDT,buy,2024-10-29 08:30:00,2024-10-29 13:30:00,2629.35,2614.6314285714284,-1.0994749999999966,HARD_SL,1.266427254197832,-2.502960302824436,20,0.3362913662414423,60.627135860749874,44.12626942914735,40.105907439856345,2024-10-28,2024-10-29 13:30:00,HARD_SL,-0.8595186299094323,-0.9450192456196618,85.95186299094246,85.0068437453228,20,2626.33,2629.35,2630.55,2618.78,7.359285714285696,0.41036591284091867,0.41036591284091867,6.664785714285654,1.1042044005272988,26228.279,17697.70889999999,1.4820155054081612,11.769999999999982,7.809999999999945,0.6635514018691553,0.8980458793542673,0.8980458793542673,1,,0.8630136986301201,1.9841948924606532,5.0722803656027855
ETH_USDT,buy,2024-10-30 10:00:00,2024-10-30 11:00:00,2695.21,2673.5242857142857,-1.0994749999999915,HARD_SL,0.0617918313570553,-2.456916996047416,4,0.2523744911804867,50.34623657111014,35.00095858332804,34.59563157822796,2024-10-29,2024-10-30 11:00:00,HARD_SL,-0.8500684374532281,-0.9346289952688808,85.0068437453228,84.07221475005392,4,2694.9,2695.21,2698.0,2684.64,10.842857142857156,0.028590250329375698,0.028590250329375698,11.353571428571405,0.9550173010380655,44610.032,35349.66309999999,1.2619648417526224,13.360000000000127,1.7899999999999636,0.1339820359281397,0.7911676646706634,0.7911676646706634,1,,0.8725177304964531,2.289964027974813,3.709782807967707
ETH_USDT,buy,2024-11-07 01:00:00,2024-11-07 01:15:00,2779.81,2808.532857142857,0.6496500000000094,TAKE_PROFIT,2.882199343479557,-0.1775589376305625,1,0.3529583637691724,41.57144183219656,46.2769961433112,51.94774995457748,2024-11-06,2024-11-07 01:15:00,TAKE_PROFIT,0.6305416106254063,0.5461751431237332,84.07221475005392,84.61838989317765,1,2746.02,2779.81,2780.1,2724.21,19.148571428571454,1.7646225007460417,1.7646225007460417,17.81771428571432,1.074692921971713,192775.847,47763.47855,4.036051243591847,55.88999999999987,53.23999999999978,0.9525854356772214,0.9948112363571308,0.9948112363571308,1,,0.7711006687149832,3.58338451372304,5.3478454546328305
DOGE_USDT,buy,2024-11-10 10:45:00,2024-11-10 12:00:00,0.23989,0.2441328571428571,0.6496500000000069,TAKE_PROFIT,2.5101010101010104,-1.0075757575757551,5,0.3370833333333333,44.86840458011735,41.58876930406683,45.236034277729466,2024-11-09,2024-11-10 12:00:00,TAKE_PROFIT,0.6346379241988312,0.5497233699410344,84.61838989317765,85.16811326311868,5,0.23945,0.23989,0.24048,0.23599,0.0028285714285714264,0.15555555555555425,0.15555555555555425,0.002445285714285714,1.15674475667465,250435426.0,151398186.05,1.6541507697938498,0.004489999999999994,0.0035300000000000054,0.7861915367483319,0.8685968819599091,0.8685968819599091,2,,0.8141870684243554,2.8561752686168225,4.763386747587005
DOGE_USDT,buy,2024-11-12 05:15:00,2024-11-12 05:30:00,0.41911,0.3962514285714286,-1.0994749999999882,HARD_SL,0.1977376413974162,-3.289794387850758,1,0.206179464919896,51.389242191314914,36.20655613407203,48.807788363384944,2024-11-11,2024-11-12 05:30:00,HARD_SL,-0.8516811326311859,-0.936402113299664,85.16811326311868,84.23171114981902,1,0.40029,0.41911,0.42295,0.39777,0.01142928571428571,1.646647084557216,1.646647084557216,0.00965321428571428,1.18398756890747,1661392626.0,599827348.2,2.769784723863646,0.02517999999999998,0.021109999999999962,0.8383637807783947,0.8474980142970606,0.8474980142970606,2,,0.9223173923388058,4.211448093962172,6.254275715673101
ETH_USDT,buy,2024-11-27 22:00:00,2024-11-27 23:00:00,3653.49,3687.564642857143,0.6496500000000194,TAKE_PROFIT,1.5191648586611413,-0.2676477061912364,4,0.3421776504298027,30.4163198124348,45.62011209150006,46.11703676370141,2024-11-26,2024-11-27 23:00:00,TAKE_PROFIT,0.6317378336236423,0.5472113114848156,84.23171114981902,84.77892246130384,4,3648.79,3653.49,3665.2,3634.63,22.716428571428587,0.2068987202465095,0.2068987202465095,20.694285714285776,1.0977150352064036,62835.584,48319.816199999994,1.3004102445240677,30.56999999999971,18.1899999999996,0.5950278050376111,0.6169447170428476,0.6169447170428476,1,,0.8611184968536729,2.143475449134035,4.639951528022434
XRP_USDT,buy,2024-12-17 10:15:00,2024-12-17 11:15:00,2.6565,2.6992285714285718,0.6496500000000069,TAKE_PROFIT,2.3309929789368184,-0.9759277833500516,4,0.3823453497376006,35.128621253325406,41.985567686400046,27.589312953108184,2024-12-16,2024-12-17 11:15:00,TAKE_PROFIT,0.6358419184597791,0.5507662697698663,84.77892246130384,85.3296887310737,4,2.6307,2.6565,2.6696,2.6171,0.028485714285714288,0.9057171514543568,0.9057171514543568,0.02295214285714286,1.2410917125696326,88036830.1,25706650.93,3.424671317151619,0.05249999999999977,0.026499999999999968,0.5047619047619064,0.7504761904761873,0.7504761904761873,2,,0.9041095890410955,3.3138239175649065,4.770785961262017
ETH_USDT,buy,2025-01-15 19:00:00,2025-01-15 19:30:00,3375.54,3399.0664285714283,0.6496499999999983,TAKE_PROFIT,2.834684397486119,-0.2622139764997058,3,0.3508566652737174,35.67321513347494,46.9304590040443,24.4636969895358,2025-01-14,2025-01-15 19:30:00,TAKE_PROFIT,0.6396526791503074,0.5540671506799981,85.28702388670817,85.84109103738817,3,3374.38,3375.54,3377.7,3366.66,15.684285714285677,0.073959376992431,0.073959376992431,19.31792857142858,0.8119030804101274,51172.661,45923.242249999996,1.1143085394847094,11.039999999999964,4.650000000000091,0.4211956521739227,0.8043478260869691,0.8043478260869691,1,,0.8358800773694405,2.771430127372033,5.495803617257746
