symbol,side,entry_time,exit_time,entry_price,exit_price,pnl_portfolio_pct,exit_reason,mfe_atr,mae_atr,bars_held,btc_re,btc_adx_1h,coin_adx_15m,coin_adx_1h,whitelist_source_date,ts,exit,pnl,net_pnl,balance_before,balance,bars
DOGE_USDT,buy,2024-03-26 09:15:00,2024-03-26 12:00:00,0.18578,0.18154142857142858,-1.0994749999999922,HARD_SL,0.8115942028985502,-2.217728345129765,11,0.3194885817751729,39.53405261544832,31.61524421129708,23.693824190902586,2024-03-25,2024-03-26 12:00:00,HARD_SL,-0.9432130143003135,-1.0370391288978311,94.32130143003145,93.28426230113362,11
ETH_USDT,buy,2024-04-08 22:45:00,2024-04-08 23:30:00,3724.08,3697.5,-1.099474999999991,HARD_SL,0.6960120391271651,-2.186606471030852,3,0.3765142949442798,38.961157115004944,47.01225000064619,59.7359862804565,2024-04-07,2024-04-08 23:30:00,HARD_SL,-0.9328426230113362,-1.0256371429353806,93.28426230113362,92.25862515819824,3
SOL_USDT,buy,2024-04-27 17:30:00,2024-04-27 20:00:00,141.197,142.59414285714286,0.6496500000000027,TAKE_PROFIT,1.8981595092024517,-1.8595092024539839,10,0.32160440196929724,31.887948870378064,34.085708316896145,41.76568520057811,2024-04-26,2024-04-27 20:00:00,TAKE_PROFIT,0.6919396886864838,0.5993581583402374,92.25862515819824,92.85798331653848,10
DOGE_USDT,buy,2024-05-21 13:30:00,2024-05-21 15:45:00,0.17187,0.16756142857142858,-1.0994749999999898,HARD_SL,0.7380636604774582,-2.9290450928381913,9,0.31526134491537566,47.28761004570425,30.088153563314993,36.5496909433282,2024-05-20,2024-05-21 15:45:00,HARD_SL,-0.9285798331653822,-1.0209503120695018,92.85798331653848,91.83703300446898,9
BNB_USDT,buy,2024-06-05 06:45:00,2024-06-05 08:45:00,709.56,701.4957142857143,-1.099474999999988,HARD_SL,1.2821966341895679,-2.9860053144375502,8,0.22726548813505082,35.082188184980765,47.567301354388526,66.35104939111108,2024-06-04,2024-06-05 08:45:00,HARD_SL,-0.918370330044688,-1.0097252186258743,91.83703300446898,90.8273077858431,8
ETH_USDT,buy,2024-06-19 03:30:00,2024-06-19 11:30:00,3559.0,3517.7557142857145,-1.0994749999999962,HARD_SL,1.2607807142114924,-2.071074780922034,32,0.28189802390827,36.306068303521705,41.65714057951818,33.01655431920911,2024-06-18,2024-06-19 11:30:00,HARD_SL,-0.9082730778584268,-0.9986235422783949,90.8273077858431,89.82868424356471,32
SOL_USDT,buy,2024-06-25 10:45:00,2024-06-25 12:45:00,138.76,136.87185714285712,-1.0994749999999827,HARD_SL,0.06567299689794666,-2.464855867443429,8,0.2976998682743897,41.79364430786316,33.80396945495641,28.101439250288237,2024-06-24,2024-06-25 12:45:00,HARD_SL,-0.8982868424356472,-0.9876439260869176,89.82868424356471,88.84104031747779,8
SOL_USDT,buy,2024-06-30 18:15:00,2024-06-30 18:45:00,144.328,145.38753571428572,0.6496500000000031,TAKE_PROFIT,2.154717362726247,-0.16847001719081758,2,0.31904090267982665,32.94430189349086,42.9605835322971,22.50341449557556,2024-06-29,2024-06-30 18:45:00,TAKE_PROFIT,0.6663078023810833,0.5771558184224972,88.84104031747779,89.41819613590029,2
AVAX_USDT,buy,2024-07-01 03:15:00,2024-07-01 13:45:00,29.882,29.545857142857145,-1.0994749999999824,HARD_SL,1.439864003399894,-2.629834254143638,42,0.3987883683360235,48.05135431256732,44.20253974251877,33.77047948548889,2024-06-30,2024-07-01 13:45:00,HARD_SL,-0.8941819613589989,-0.983130711965174,89.41819613590029,88.43506542393511,42
SOL_USDT,buy,2024-07-14 04:15:00,2024-07-14 09:30:00,145.149,146.4612857142857,0.6496499999999982,TAKE_PROFIT,1.79343566296537,-1.2950685826257469,21,0.35536437246963415,44.14055877428357,33.5366250987544,35.62516183800477,2024-07-13,2024-07-14 09:30:00,TAKE_PROFIT,0.6632629906795101,0.5745184025265928,88.43506542393511,89.00958382646171,21
ETH_USDT,buy,2024-07-15 22:00:00,2024-07-15 22:30:00,3451.71,3481.698214285714,0.6496499999999953,TAKE_PROFIT,2.112329843867232,-0.5662224445317878,2,0.3364117799018348,65.52552099637616,45.32981249002487,66.45082119879517,2024-07-14,2024-07-15 22:30:00,TAKE_PROFIT,0.6675718786984579,0.5782507613286043,89.00958382646171,89.58783458779031,2
SOL_USDT,buy,2024-07-16 17:45:00,2024-07-17 15:45:00,162.052,158.97,-1.0994749999999847,HARD_SL,1.0837118754055892,-2.7819597663854627,93,0.3709158704264754,37.680716401310924,31.669761536166018,31.094738067296092,2024-07-15,2024-07-17 15:45:00,HARD_SL,-0.8954304067049607,-0.9845033464119268,89.54304067049642,88.5585373240845,93
SOL_USDT,buy,2024-07-27 08:45:00,2024-07-27 10:15:00,187.167,185.38857142857142,-1.0994749999999975,HARD_SL,0.7784514117443244,-2.061370391196081,9,0.3721283463071978,45.23293837135309,42.79620207496777,44.877021154471294,2024-07-26,2024-07-27 10:15:00,HARD_SL,-0.8851425805542287,-0.9731921387548539,88.51425805542246,87.5410659166676,9
ETH_USDT,buy,2024-07-29 09:45:00,2024-07-29 11:45:00,3393.47,3374.1342857142854,-1.0994749999999958,HARD_SL,0.22859253786479736,-2.169043221278134,8,0.29226686884002157,31.350131533365808,49.18876952692386,30.97702681682674,2024-07-28,2024-07-29 11:45:00,HARD_SL,-0.875410659166676,-0.9624921344872774,87.5410659166676,86.57857378218033,8
SOL_USDT,buy,2024-08-24 16:15:00,2024-08-24 21:00:00,161.357,159.60485714285713,-1.0994749999999895,HARD_SL,1.104932735425993,-2.435874439461859,19,0.3709134139092638,56.419307354485326,56.659199953530155,68.93638743056013,2024-08-23,2024-08-24 21:00:00,HARD_SL,-0.8657857378218075,-0.951909774091618,86.57857378218033,85.62666400808871,19
ETH_USDT,buy,2024-09-19 07:30:00,2024-09-19 12:00:00,2433.84,2447.267142857143,0.6496500000000067,TAKE_PROFIT,2.009735078199789,-1.3841366102777288,18,0.33631012786685216,31.26438376423307,52.35372037545433,31.543394100906823,2024-09-18,2024-09-19 12:00:00,TAKE_PROFIT,0.6421999800606654,0.5562736227285541,85.62666400808871,86.18293763081726,18
SUI_USDT,buy,2024-09-20 02:00:00,2024-09-20 07:00:00,1.4234,1.4535285714285715,0.6496500000000097,TAKE_PROFIT,3.171408250355627,-0.6770981507823649,20,0.2633788037775407,34.80411591578381,36.76490159759774,35.965266735802544,2024-09-19,2024-09-20 07:00:00,TAKE_PROFIT,0.6463720322311319,0.5598874543186128,86.18293763081726,86.74282508513588,20
SUI_USDT,buy,2024-09-20 07:45:00,2024-09-20 09:45:00,1.489,1.5139964285714287,0.649650000000004,TAKE_PROFIT,1.7402486069438419,-1.8962708958422652,8,0.3730704854007872,34.18572398245771,40.333968641353366,37.48793666828357,2024-09-19,2024-09-20 09:45:00,TAKE_PROFIT,0.6505711881385187,0.5635247631655886,86.74282508513588,87.30634984830147,8
SOL_USDT,buy,2024-10-12 00:15:00,2024-10-12 02:00:00,146.392,145.46142857142857,-1.0994749999999973,HARD_SL,0.3245317777095735,-2.04390543444888,7,0.3700980392156863,42.96391640307158,41.0623242161324,42.18238559257734,2024-10-11,2024-10-12 02:00:00,HARD_SL,-0.8730634984830186,-0.9599114899946102,87.30634984830147,86.34643835830686,7
ETH_USDT,buy,2024-10-12 16:00:00,2024-10-13 01:15:00,2483.2,2464.8071428571425,-1.0994749999999982,HARD_SL,0.7339805825242719,-2.4020194174756946,37,0.34345657276996233,45.53429440064826,39.64837157719982,38.635257390156696,2024-10-11,2024-10-13 01:15:00,HARD_SL,-0.8634643835830778,-0.9493575031399928,86.34643835830686,85.39708085516686,37
DOGE_USDT,buy,2024-10-29 00:00:00,2024-10-29 00:45:00,0.16319,0.16624357142857143,0.6496500000000058,TAKE_PROFIT,2.8343859649122827,-0.03929824561403353,3,0.26421404682273786,48.175424016320825,54.57391793090757,61.65758421164658,2024-10-28,2024-10-29 00:45:00,TAKE_PROFIT,0.6404781064137531,0.5547821357755964,85.39708085516686,85.95186299094246,3
ETH_USDT,buy,2024-10-29 08:30:00,2024-10-29 13:30:00,2629.35,2614.6314285714284,-1.0994749999999966,HARD_SL,1.2664272541978319,-2.502960302824436,20,0.3362913662414423,60.627135860749874,44.12626942914735,40.105907439856345,2024-10-28,2024-10-29 13:30:00,HARD_SL,-0.8595186299094323,-0.9450192456196618,85.95186299094246,85.0068437453228,20
ETH_USDT,buy,2024-10-30 10:00:00,2024-10-30 11:00:00,2695.21,2673.5242857142857,-1.0994749999999915,HARD_SL,0.061791831357055384,-2.456916996047416,4,0.2523744911804867,50.34623657111014,35.00095858332804,34.59563157822796,2024-10-29,2024-10-30 11:00:00,HARD_SL,-0.8500684374532281,-0.9346289952688807,85.0068437453228,84.07221475005392,4
ETH_USDT,buy,2024-11-07 01:00:00,2024-11-07 01:15:00,2779.81,2808.532857142857,0.6496500000000094,TAKE_PROFIT,2.882199343479557,-0.17755893763056255,1,0.35295836376917245,41.57144183219656,46.276996143311194,51.947749954577475,2024-11-06,2024-11-07 01:15:00,TAKE_PROFIT,0.6305416106254063,0.5461751431237332,84.07221475005392,84.61838989317765,1
DOGE_USDT,buy,2024-11-10 10:45:00,2024-11-10 12:00:00,0.23989,0.24413285714285712,0.6496500000000069,TAKE_PROFIT,2.5101010101010104,-1.0075757575757553,5,0.33708333333333335,44.86840458011735,41.58876930406683,45.236034277729466,2024-11-09,2024-11-10 12:00:00,TAKE_PROFIT,0.6346379241988312,0.5497233699410344,84.61838989317765,85.16811326311868,5
DOGE_USDT,buy,2024-11-12 05:15:00,2024-11-12 05:30:00,0.41911,0.3962514285714286,-1.0994749999999882,HARD_SL,0.19773764139741623,-3.289794387850758,1,0.20617946491989605,51.389242191314914,36.20655613407203,48.807788363384944,2024-11-11,2024-11-12 05:30:00,HARD_SL,-0.8516811326311859,-0.936402113299664,85.16811326311868,84.23171114981902,1
ETH_USDT,buy,2024-11-27 22:00:00,2024-11-27 23:00:00,3653.49,3687.5646428571426,0.6496500000000194,TAKE_PROFIT,1.5191648586611413,-0.26764770619123646,4,0.34217765042980275,30.416319812434796,45.62011209150006,46.117036763701414,2024-11-26,2024-11-27 23:00:00,TAKE_PROFIT,0.6317378336236423,0.5472113114848156,84.23171114981902,84.77892246130384,4
XRP_USDT,buy,2024-12-17 10:15:00,2024-12-17 11:15:00,2.6565,2.6992285714285713,0.6496500000000069,TAKE_PROFIT,2.3309929789368184,-0.9759277833500517,4,0.3823453497376006,35.128621253325406,41.985567686400046,27.589312953108184,2024-12-16,2024-12-17 11:15:00,TAKE_PROFIT,0.6358419184597791,0.5507662697698663,84.77892246130384,85.3296887310737,4
ETH_USDT,buy,2025-01-15 19:00:00,2025-01-15 19:30:00,3375.54,3399.0664285714283,0.6496499999999983,TAKE_PROFIT,2.834684397486119,-0.2622139764997058,3,0.35085666527371745,35.67321513347494,46.9304590040443,24.4636969895358,2025-01-14,2025-01-15 19:30:00,TAKE_PROFIT,0.6396526791503074,0.5540671506799981,85.28702388670817,85.84109103738817,3
ETH_USDT,buy,2025-01-15 19:45:00,2025-01-15 20:15:00,3433.76,3459.9135714285717,0.6496500000000336,TAKE_PROFIT,2.246538303973764,-0.012044244162230707,2,0.2856182795698925,35.67321513347494,50.35171363422917,24.4636969895358,2025-01-14,2025-01-15 20:15:00,TAKE_PROFIT,0.6438081827804137,0.557666647924421,85.84109103738817,86.39875768531259,2
XRP_USDT,buy,2025-01-15 21:30:00,2025-01-15 21:45:00,3.0015,3.0397285714285713,0.6496500000000093,TAKE_PROFIT,2.5112107623318454,-0.34529147982062525,1,0.2815345220030351,38.51682012426122,34.571517747247825,47.878313318388315,2025-01-14,2025-01-15 21:45:00,TAKE_PROFIT,0.647990682639843,0.5612895293026412,86.39875768531259,86.96004721461523,1
DOGE_USDT,buy,2025-01-15 22:30:00,2025-01-15 23:30:00,0.38212,0.3856192857142857,0.6496499999999993,TAKE_PROFIT,2.3576240048989634,-1.2045315370483933,4,0.3297135811836147,39.98553500190349,44.46627305792507,34.85216804535496,2025-01-14,2025-01-15 23:30:00,TAKE_PROFIT,0.6522003541096132,0.5649359467297472,86.96004721461523,87.52498316134498,4
XRP_USDT,buy,2025-01-16 12:45:00,2025-01-16 14:30:00,3.3383,3.2302,-1.0994749999999855,HARD_SL,0.9195189639222952,-2.22201665124884,7,0.34195121951219987,35.952095879276186,32.31831898468514,38.57587580842369,2025-01-15,2025-01-16 14:30:00,HARD_SL,-0.8752498316134483,-0.962315308613185,87.52498316134498,86.56266785273179,7
SOL_USDT,buy,2025-01-18 10:15:00,2025-01-18 15:15:00,241.9,246.4782142857143,0.6496500000000122,TAKE_PROFIT,1.8085654107184557,-1.4022934706295322,20,0.34869072894550396,34.549247220881846,30.4891074793317,47.05506739011938,2025-01-17,2025-01-18 15:15:00,TAKE_PROFIT,0.6492200088954887,0.5623543717052826,86.56266785273179,87.12502222443707,20
ETH_USDT,buy,2025-02-17 10:00:00,2025-02-17 14:00:00,2758.67,2783.7478571428574,0.6496500000000126,TAKE_PROFIT,3.4883363240194587,-1.105357600615226,16,0.2614093372967329,37.668229440967735,31.978209692070962,32.13886651178285,2025-02-16,2025-02-17 14:00:00,TAKE_PROFIT,0.6534376666832805,0.5660077068810665,87.12502222443707,87.69102993131814,16
ETH_USDT,buy,2025-02-21 07:15:00,2025-02-21 08:15:00,2763.95,2750.2585714285715,-1.0994749999999953,HARD_SL,0.41339732888153014,-2.541736227045054,4,0.3037926434152755,40.36360296277934,31.48310467639139,24.111870673272506,2025-02-20,2025-02-21 08:15:00,HARD_SL,-0.8769102993131773,-0.964140951337356,87.69102993131814,86.72688897998079,4
SOL_USDT,buy,2025-02-21 09:00:00,2025-02-21 09:15:00,177.76,179.16796428571428,0.6496500000000126,TAKE_PROFIT,2.737995586332876,-0.031961037972758254,1,0.2271031910484967,42.333487659232794,33.3350625678402,31.362740954286565,2025-02-20,2025-02-21 09:15:00,TAKE_PROFIT,0.6504516673498564,0.5634212342584561,86.72688897998079,87.29031021423924,1
XRP_USDT,buy,2025-03-24 05:15:00,2025-03-24 07:30:00,2.465,2.4440714285714282,-1.0994750000000064,HARD_SL,0.3440273037542706,-2.8860068259385443,9,0.3034786611428953,44.03766933205423,34.442242044315776,24.480566189551993,2025-03-23,2025-03-24 07:30:00,HARD_SL,-0.8729031021424003,-0.9597351382280124,87.29031021423924,86.33057507601123,9
XRP_USDT,buy,2025-04-12 13:15:00,2025-04-12 13:30:00,2.0952,2.109664285714286,0.6496500000000147,TAKE_PROFIT,4.189629629629635,-0.5392592592592927,1,0.32967568885637055,30.466063264149987,42.80501218539273,26.48913633612174,2025-04-11,2025-04-12 13:30:00,TAKE_PROFIT,0.6474793130700899,0.5608465809813197,86.33057507601123,86.89142165699255,1
SOL_USDT,buy,2025-04-12 20:30:00,2025-04-12 21:00:00,133.47,131.5857142857143,-1.099474999999978,HARD_SL,0.031842304776346995,-2.7808946171342037,2,0.33705760353248404,40.66560197027448,42.38839972493914,60.790361673183384,2025-04-11,2025-04-12 21:00:00,HARD_SL,-0.8689142165699255,-0.9553494582631998,86.89142165699255,85.93607219872935,2
SOL_USDT,buy,2025-04-23 04:30:00,2025-04-23 06:00:00,150.69,152.025,0.6496500000000155,TAKE_PROFIT,1.741573033707873,-1.063492063492084,9,0.26940361032827986,59.680129841493134,36.69616591185101,41.91548195121772,2025-04-22,2025-04-23 06:00:00,TAKE_PROFIT,0.6441982812197269,0.5580045511925391,85.89310416263,86.45110871382253,9
ETH_USDT,buy,2025-05-10 17:00:00,2025-05-10 17:30:00,2476.91,2509.2842857142855,0.6496500000000127,TAKE_PROFIT,1.625827376224522,-0.3442546994969473,2,0.2749191810344678,31.842777899441174,34.525963279638454,58.057852424385636,2025-05-09,2025-05-10 17:30:00,TAKE_PROFIT,0.6483833153536668,0.5616296277593591,86.45110871382253,87.0127383415819,2
SOL_USDT,buy,2025-06-11 03:15:00,2025-06-11 10:30:00,166.48,164.13285714285715,-1.099474999999987,HARD_SL,0.8180158247109026,-2.027997565429092,29,0.2559111691704692,31.206202426959194,36.84289111912303,34.11128089510695,2025-06-10,2025-06-11 10:30:00,HARD_SL,-0.8701273834158146,-0.9566833048810963,87.0127383415819,86.0560550367008,29
XRP_USDT,buy,2025-07-11 02:15:00,2025-07-11 04:00:00,2.5828,2.554442857142857,-1.0994749999999875,HARD_SL,0.677078085642302,-2.0030226700252087,7,0.3417839211553915,53.33489987694881,34.078237664729286,44.98783191182451,2025-07-10,2025-07-11 04:00:00,HARD_SL,-0.8605605503670136,-0.9461648111147554,86.0560550367008,85.10989022558604,7
XRP_USDT,buy,2025-07-11 12:45:00,2025-07-11 13:30:00,2.6951,2.729707142857143,0.6496500000000219,TAKE_PROFIT,2.3665634674922567,-1.0229102167182722,3,0.23196823762958507,64.20709551247052,30.890002282113766,48.5245662885579,2025-07-10,2025-07-11 13:30:00,TAKE_PROFIT,0.6383241766918969,0.5529164018505384,85.10989022558604,85.66280662743658,3
SOL_USDT,buy,2025-07-28 05:45:00,2025-07-28 07:00:00,194.3,192.16714285714286,-1.0994749999999822,HARD_SL,0.17816476892163174,-2.3161419959812393,7,0.3344159610254042,43.87868520230959,39.52527100935458,24.994938312888486,2025-07-27,2025-07-28 07:00:00,HARD_SL,-0.8561997522412287,-0.9413702225954097,85.61997522412287,84.67860500152746,7
SOL_USDT,buy,2025-08-14 01:30:00,2025-08-14 02:45:00,204.26,206.72535714285715,0.649650000000012,TAKE_PROFIT,2.4580617122990107,-1.4845719252498886,5,0.3587273134662783,36.11528870300799,32.26282380557734,47.57894161822345,2025-08-13,2025-08-14 02:45:00,TAKE_PROFIT,0.6350895375114595,0.5501145573924333,84.67860500152746,85.22871955891989,5
SOL_USDT,buy,2025-08-22 21:00:00,2025-08-22 21:15:00,200.59,202.27214285714285,0.6496500000000092,TAKE_PROFIT,1.7031847133757914,-0.5885350318471301,1,0.21866903545783956,34.510782880096215,57.236069894551264,31.65496749987647,2025-08-21,2025-08-22 21:15:00,TAKE_PROFIT,0.6392153966918958,0.5536883766145309,85.22871955891989,85.78240793553442,1
XRP_USDT,buy,2025-08-26 19:30:00,2025-08-26 19:45:00,3.017,3.0385892857142855,0.649650000000012,TAKE_PROFIT,4.446650124069477,-0.11811414392059781,1,0.25417745351847404,35.06781500597326,45.29158751324519,22.539643182435537,2025-08-25,2025-08-26 19:45:00,TAKE_PROFIT,0.6433680595165053,0.5572854131532097,85.78240793553442,86.33969334868763,1
ETH_USDT,buy,2025-09-12 05:45:00,2025-09-12 07:30:00,4556.6,4529.912857142857,-1.0994750000000038,HARD_SL,0.40468925646375864,-2.3674321503131583,7,0.23860182370820668,42.38821610080924,32.16406894456984,25.641812101652533,2025-09-11,2025-09-12 07:30:00,HARD_SL,-0.8633969334868806,-0.9492833434454866,86.33969334868763,85.39041000524215,7
ETH_USDT,buy,2025-09-12 22:15:00,2025-09-13 03:45:00,4713.61,4748.029642857143,0.649650000000023,TAKE_PROFIT,2.3703035019455463,-1.8852607003890804,22,0.29958235713558795,39.58152487174819,49.16118989037479,44.65331815626416,2025-09-11,2025-09-13 03:45:00,TAKE_PROFIT,0.6404280750393228,0.5547387985990753,85.39041000524215,85.94514880384122,22
SOL_USDT,buy,2025-09-26 23:30:00,2025-09-27 05:00:00,204.45,202.2942857142857,-1.0994749999999895,HARD_SL,0.825712392312805,-2.0225314777998507,22,0.2085075250836114,38.85938521792944,34.80155821070702,30.342416212044405,2025-09-25,2025-09-27 05:00:00,HARD_SL,-0.8594514880384122,-0.9449454248110243,85.94514880384122,85.0002033790302,22
DOGE_USDT,buy,2025-10-02 09:15:00,2025-10-02 11:45:00,0.25821,0.2556528571428571,-1.0994749999999922,HARD_SL,1.0793296089385398,-2.182122905027941,10,0.2736318407960161,58.56170037034984,49.677231607319364,51.47273911594705,2025-10-01,2025-10-02 11:45:00,HARD_SL,-0.8500020337903047,-0.9345559861015857,85.0002033790302,84.06564739292861,10
DOGE_USDT,buy,2025-10-02 21:00:00,2025-10-02 21:45:00,0.26159,0.26363321428571423,0.6496500000000132,TAKE_PROFIT,1.7692711064499562,-1.4609334032511885,3,0.3665873959571973,55.06584260305533,31.529823232196513,42.265836472500936,2025-10-01,2025-10-02 21:45:00,TAKE_PROFIT,0.6304923554469585,0.5461324782881718,84.06564739292861,84.61177987121678,3
SOL_USDT,buy,2025-10-02 23:15:00,2025-10-03 00:45:00,234.07,231.89571428571426,-1.099474999999995,HARD_SL,0.7726675427069662,-2.1432325886990613,6,0.3826860084230311,53.29950912768677,37.38508211957053,47.42532517562053,2025-10-01,2025-10-03 00:45:00,HARD_SL,-0.8461177987121725,-0.9302853667390565,84.61177987121678,83.68149450447773,6
ETH_USDT,buy,2025-10-26 22:00:00,2025-10-26 22:45:00,4131.55,4158.944285714286,0.649649999999999,TAKE_PROFIT,2.0352784730913767,-0.3767209011264156,3,0.34610721240401254,45.554026774239304,30.38229245746054,41.545650578132154,2025-10-25,2025-10-26 22:45:00,TAKE_PROFIT,0.6276112087835833,0.5436368290483387,83.68149450447773,84.22513133352606,3
XRP_USDT,buy,2025-11-10 09:45:00,2025-11-10 11:00:00,2.5378,2.5641892857142854,0.6496500000000114,TAKE_PROFIT,1.9723913926106367,-0.9094600081201804,5,0.36219774655020626,49.18455283512165,46.00455516671956,45.99987228103123,2025-11-09,2025-11-10 11:00:00,TAKE_PROFIT,0.6316884850014424,0.5471685657082617,84.22513133352606,84.77229989923433,5
XRP_USDT,buy,2025-11-13 03:15:00,2025-11-13 03:30:00,2.4328,2.4598321428571426,0.6496500000000114,TAKE_PROFIT,3.1684502576298312,-1.8834385624089356,4,0.2479644280187154,33.754487486541265,32.43017033198839,27.00364144586496,2025-11-12,2025-11-13 03:30:00,TAKE_PROFIT,0.6354743531196358,0.5504478846722378,84.72991374928472,85.28036163395696,4
ETH_USDT,buy,2025-12-03 14:30:00,2025-12-03 14:45:00,3130.27,3085.2414285714285,-1.0994749999999884,HARD_SL,0.043083756345168804,-2.6907360406091354,1,0.2934728697549887,38.27075412047933,37.14624751086104,47.359874021002895,2025-12-02,2025-12-03 14:45:00,HARD_SL,-0.8528036163395708,-0.9376362560749385,85.28036163395696,84.34272537788202,1
ETH_USDT,buy,2025-12-15 09:45:00,2025-12-15 10:15:00,3152.44,3167.854642857143,0.6496500000000219,TAKE_PROFIT,2.093139639952714,-0.27149509974282005,2,0.36043784206412555,37.36140868238618,35.014280752988626,25.3108685831556,2025-12-14,2025-12-15 10:15:00,TAKE_PROFIT,0.6325704403341218,0.547932515417429,84.34272537788202,84.89065789329945,2
XRP_USDT,buy,2025-12-20 09:15:00,2025-12-20 09:30:00,1.9403,1.9496642857142856,0.6496500000000102,TAKE_PROFIT,2.787185354691091,0.0,1,0.2227966518956195,31.08297260242464,33.0722470825516,31.77772348933535,2025-12-19,2025-12-20 09:30:00,TAKE_PROFIT,0.6366799341997463,0.5514921590038284,84.89065789329945,85.44215005230328,1
SOL_USDT,buy,2026-01-02 08:45:00,2026-01-02 09:00:00,127.92,128.41392857142858,0.6496500000000308,TAKE_PROFIT,3.8264642082429545,-0.42516268980477273,1,0.3813856960408627,34.06011472543424,36.85921918321029,27.67702425055009,2026-01-01,2026-01-02 09:00:00,TAKE_PROFIT,0.6408161253922877,0.5550749278148146,85.44215005230328,85.99722498011809,1
DOGE_USDT,buy,2026-01-02 21:45:00,2026-01-02 22:00:00,0.14131,0.1427135714285714,0.6496500000000142,TAKE_PROFIT,3.3022900763359018,-1.1468411277132566,23,0.22214474968623849,35.72981047583142,42.9814770770482,54.952750420077756,2026-01-01,2026-01-02 22:00:00,TAKE_PROFIT,0.6443343694083309,0.5581224307815091,85.91124925444423,86.46937168522574,23
