timestamp,symbol,type,exit,pnl_pct,net_pnl_pct,exit_net_pnl_pct,entry_price,exit_price,atr,mfe_atr,mae_atr,bars_held
2024-10-24 07:00:00,ADA_USDT,LONG,SL,-0.02250544486569332,-0.024505444865693317,-0.02350544486569332,0.3542,0.34622857142857144,0.003985714285714287,0.20071684587812796,2.258064516129034,7
2024-11-01 13:00:00,ADA_USDT,LONG,TP,0.038006334389064894,0.03600633438906489,0.03700633438906489,0.3428,0.35582857142857144,0.003257142857142859,4.635964912280699,0.2763157894736877,6
2024-11-09 23:00:00,ADA_USDT,LONG,TP,0.07805934873949587,0.07605934873949587,0.07705934873949587,0.4352,0.4691714285714286,0.008492857142857144,7.4886459209419725,0.4592094196803988,18
2024-11-12 10:00:00,ADA_USDT,LONG,SL,0.0,-0.002,-0.001,0.5834,0.5834,0.02266428571428571,3.1812165143397397,1.0015757957768698,26
2024-11-17 02:00:00,ADA_USDT,LONG,SL,-0.07523582225252878,-0.07723582225252879,-0.07623582225252878,0.7542,0.6974571428571428,0.028371428571428586,0.031722054380665055,2.2487411883182253,2
2024-11-18 13:00:00,ADA_USDT,LONG,SL,0.0,-0.002,-0.001,0.7224,0.7224,0.021464285714285714,2.9444259567387654,1.1507487520798696,31
2024-11-21 02:00:00,ADA_USDT,LONG,SL,-0.05579159991641708,-0.05779159991641708,-0.05679159991641708,0.8204,0.7746285714285714,0.02288571428571427,0.0,2.3770287141073676,4
2024-11-24 11:00:00,ADA_USDT,LONG,SL,-0.06877964355075238,-0.07077964355075238,-0.06977964355075238,1.0813,1.0069285714285714,0.037185714285714315,0.47330003841721213,2.1863234729158627,14
2024-11-25 14:00:00,ADA_USDT,LONG,SL,0.0,-0.002,-0.001,0.9932,0.9932,0.03397857142857145,2.5368929997897802,0.5856632331301213,20
2024-11-29 10:00:00,ADA_USDT,LONG,TP,0.13439574239071927,0.13239574239071927,0.13339574239071927,0.9556,1.0840285714285713,0.03210714285714284,4.133036707452729,0.7350389321468288,62
2024-12-01 02:00:00,ADA_USDT,LONG,SL,-0.045893625086598056,-0.04789362508659806,-0.046893625086598056,1.0929,1.042742857142857,0.025078571428571457,0.19937339789234274,2.1851324409000243,11
2024-12-03 01:00:00,ADA_USDT,LONG,TP,0.15089584960814456,0.14889584960814456,0.14989584960814456,1.1338,1.3048857142857142,0.04277142857142857,4.114896459585842,0.09352037408149641,11
2024-12-09 09:00:00,ADA_USDT,LONG,SL,-0.07423399485178106,-0.07623399485178106,-0.07523399485178106,1.2043,1.1149,0.0447,0.948545861297539,2.1521252796420547,133
2024-12-09 20:00:00,ADA_USDT,LONG,SL,-0.04156780033394841,-0.043567800333948414,-0.04256780033394841,1.1379,1.0906,0.023649999999999997,0.5792811839323487,4.562367864693441,7
2025-01-07 08:00:00,ADA_USDT,LONG,TP,0.0570840901805749,0.0550840901805749,0.0560840901805749,1.0696,1.130657142857143,0.01526428571428573,4.579316799251273,1.1399157697707107,68
2025-01-08 16:00:00,ADA_USDT,LONG,SL,-0.04470193932796706,-0.04670193932796706,-0.04570193932796706,0.9974,0.9528142857142856,0.022292857142857163,0.19737263697533142,2.2787568087151513,8
2025-01-16 12:00:00,ADA_USDT,LONG,SL,0.0,-0.002,-0.001,1.0589,1.0589,0.018885714285714266,2.7004538577912367,1.6891074130105939,8
2025-01-19 08:00:00,ADA_USDT,LONG,SL,-0.05385884461996127,-0.055858844619961275,-0.054858844619961274,1.0997,1.0404714285714285,0.02961428571428572,2.2489146164978284,2.123974915581281,56
2025-02-16 14:00:00,ADA_USDT,LONG,SL,0.0,-0.002,-0.001,0.7663,0.7663,0.017171428571428584,3.750415973377702,1.1647254575707155,105
2025-02-24 03:00:00,ADA_USDT,LONG,SL,-0.043896405958687865,-0.045896405958687866,-0.044896405958687866,0.7739,0.7399285714285715,0.016985714285714295,0.8242220353238018,2.1488645920941942,51
2025-03-03 19:00:00,ADA_USDT,LONG,SL,-0.1032924561199582,-0.1052924561199582,-0.1042924561199582,0.9832,0.8816428571428571,0.050778571428571444,0.9748206498804327,3.1745674497116325,9
2025-03-05 10:00:00,ADA_USDT,LONG,TP,0.20595744680851064,0.20395744680851063,0.20495744680851063,0.8225,0.9919,0.042350000000000006,4.838252656434476,0.9775678866587955,29
2025-03-28 04:00:00,ADA_USDT,LONG,SL,-0.028260023355391246,-0.030260023355391248,-0.029260023355391247,0.734,0.7132571428571428,0.010371428571428563,1.1955922865013753,2.1887052341597757,28
2025-04-13 19:00:00,ADA_USDT,LONG,SL,-0.028958116093152585,-0.030958116093152584,-0.029958116093152586,0.6576,0.6385571428571428,0.009521428571428561,0.4516129032258155,2.709677419354835,2
2025-04-22 14:00:00,ADA_USDT,LONG,TP,0.04592327787707946,0.04392327787707946,0.04492327787707946,0.6234,0.6520285714285713,0.007157142857142846,5.099800399201617,1.201596806387219,19
2025-04-24 15:00:00,ADA_USDT,LONG,TP,0.04759126521086835,0.04559126521086835,0.04659126521086835,0.6856,0.7182285714285713,0.008157142857142847,7.269702276707542,1.9246935201400996,10
2025-05-02 02:00:00,ADA_USDT,LONG,TP,0.047486442913674314,0.04548644291367431,0.04648644291367431,0.6823,0.7147,0.008099999999999996,4.60493827160494,0.7777777777777747,33
2025-05-10 17:00:00,ADA_USDT,LONG,TP,0.050124674662832505,0.0481246746628325,0.049124674662832504,0.7849,0.8242428571428573,0.009835714285714297,5.581699346405218,0.06100217864924198,12
2025-05-12 13:00:00,ADA_USDT,LONG,TP,0.07556287360847613,0.07356287360847613,0.07456287360847613,0.7982,0.8585142857142857,0.015078571428571426,4.370440549502604,1.140691615348176,28
2025-05-17 01:00:00,ADA_USDT,LONG,SL,-0.037690989181119385,-0.039690989181119386,-0.038690989181119385,0.7751,0.7458857142857144,0.014607142857142834,1.1638141809290983,2.7383863080684665,34
2025-05-23 11:00:00,ADA_USDT,LONG,SL,-0.02812713183718444,-0.03012713183718444,-0.02912713183718444,0.8167,0.7937285714285714,0.01148571428571429,0.7052238805970144,3.404228855721394,3
2025-05-23 23:00:00,ADA_USDT,LONG,SL,-0.04181051713486206,-0.04381051713486206,-0.04281051713486206,0.7862,0.7533285714285715,0.016435714285714293,0.2555410691003899,2.6588439808778754,10
2025-05-24 23:00:00,ADA_USDT,LONG,SL,-0.02610539749268069,-0.028105397492680692,-0.02710539749268069,0.7612,0.7413285714285714,0.00993571428571427,0.5233644859813075,2.0833932422717445,20
2025-07-04 07:00:00,ADA_USDT,LONG,SL,-0.027411702688455393,-0.029411702688455395,-0.028411702688455394,0.5962,0.5798571428571428,0.008171428571428552,0.8566433566433594,2.104895104895109,13
2025-07-12 15:00:00,ADA_USDT,LONG,SL,-0.05271712523254675,-0.05471712523254675,-0.05371712523254675,0.7295,0.6910428571428572,0.01922857142857142,0.39524517087666866,2.1478454680534926,14
2025-07-16 21:00:00,ADA_USDT,LONG,TP,0.07083308928327381,0.06883308928327381,0.06983308928327381,0.7317,0.7835285714285715,0.012957142857142858,4.098125689084898,1.0033076074972445,29
2025-07-22 01:00:00,ADA_USDT,LONG,SL,0.0,-0.002,-0.001,0.8695,0.8695,0.016607142857142845,3.907956989247312,0.42752688172043013,23
2025-07-24 05:00:00,ADA_USDT,LONG,SL,-0.046024814583766574,-0.048024814583766576,-0.047024814583766575,0.8244,0.7864571428571429,0.018971428571428577,0.02108433734939526,2.4774096385542186,5
2025-07-28 14:00:00,ADA_USDT,LONG,SL,0.0,-0.002,-0.001,0.802,0.802,0.01811428571428571,2.9810725552050443,1.5291798107255554,102
2025-08-09 14:00:00,ADA_USDT,LONG,SL,0.0,-0.002,-0.001,0.7978,0.7978,0.01010714285714287,2.2261484098939976,0.42544169611307076,13
2025-08-10 06:00:00,ADA_USDT,LONG,SL,0.0,-0.002,-0.001,0.8107,0.8107,0.01052142857142858,2.2430414120841866,0.6938221317040024,6
2025-08-18 02:00:00,ADA_USDT,LONG,SL,0.0,-0.002,-0.001,0.9186,0.9186,0.029464285714285703,2.328242424242425,0.6176969696969697,76
2025-08-25 20:00:00,ADA_USDT,LONG,SL,-0.03177150718134322,-0.033771507181343224,-0.032771507181343223,0.8723,0.8445857142857143,0.013857142857142854,0.4907216494845382,3.10309278350515,6
2025-09-17 22:00:00,ADA_USDT,LONG,TP,0.042171362472114345,0.04017136247211434,0.041171362472114344,0.8645,0.9009571428571429,0.009114285714285717,5.200626959247647,1.3275862068965514,49
2025-10-06 15:00:00,ADA_USDT,LONG,TP,0.0436025732666191,0.0416025732666191,0.0426025732666191,0.8394,0.8760000000000001,0.009150000000000007,4.5464480874316875,0.5573770491803267,14
2025-10-07 13:00:00,ADA_USDT,LONG,SL,-0.02006798811029193,-0.022067988110291932,-0.02106798811029193,0.8699,0.8524428571428571,0.008728571428571459,0.12602291325695422,2.3600654664484315,1
2025-10-28 05:00:00,ADA_USDT,LONG,SL,-0.021555743959304815,-0.023555743959304813,-0.022555743959304816,0.674,0.6594714285714286,0.007264285714285723,1.4729596853490547,2.2989183874139663,14
2025-10-28 14:00:00,ADA_USDT,LONG,SL,-0.020536651176735022,-0.02253665117673502,-0.021536651176735023,0.6671,0.6534000000000001,0.006849999999999991,1.1824817518248185,2.3065693430657017,2
2025-10-28 19:00:00,ADA_USDT,LONG,SL,-0.024716654927322862,-0.026716654927322864,-0.025716654927322863,0.6693,0.6527571428571428,0.008271428571428572,0.24179620034542335,2.1157167530224474,3
2025-12-12 15:00:00,ADA_USDT,LONG,SL,-0.02805699394185538,-0.030056993941855382,-0.02905699394185538,0.4221,0.4102571428571428,0.005921428571428573,1.1821471652593494,2.6682750301568112,19
2026-01-04 10:00:00,ADA_USDT,LONG,TP,0.04700317788781329,0.04500317788781329,0.04600317788781329,0.3866,0.4047714285714286,0.00454285714285715,4.138364779874204,0.2861635220125833,22
2026-01-11 23:00:00,ADA_USDT,LONG,SL,-0.02861483919979736,-0.030614839199797357,-0.02961483919979736,0.3949,0.3836,0.005649999999999996,1.823008849557529,2.017699115044243,80
2026-01-14 18:00:00,ADA_USDT,LONG,SL,-0.02275902013560012,-0.02475902013560012,-0.02375902013560012,0.4193,0.4097571428571429,0.004771428571428565,0.9640718562874249,2.0748502994012044,4
2026-02-18 19:00:00,ADA_USDT,LONG,SL,-0.02805489441434139,-0.030054894414341393,-0.029054894414341392,0.2821,0.2741857142857143,0.0039571428571428535,1.8700361010830246,2.77978339350181,69
2026-02-27 16:00:00,ADA_USDT,LONG,SL,-0.031196965159229394,-0.033196965159229395,-0.032196965159229395,0.2862,0.27727142857142856,0.004464285714285714,2.240000000000002,2.1056000000000044,22
2026-03-18 11:00:00,ADA_USDT,LONG,SL,-0.027493638042013917,-0.029493638042013916,-0.02849363804201392,0.2863,0.2784285714285714,0.003935714285714292,2.3375680580762177,2.0580762250453675,28
2026-03-26 05:00:00,ADA_USDT,LONG,SL,-0.019646157908634807,-0.021646157908634805,-0.020646157908634808,0.2705,0.2651857142857143,0.002657142857142854,0.07526881720429288,3.198924731182802,7
2026-04-06 22:00:00,ADA_USDT,LONG,SL,-0.017447769621682513,-0.019447769621682515,-0.018447769621682514,0.253,0.24858571428571433,0.002207142857142844,0.0,2.718446601941766,4
2026-04-08 23:00:00,ADA_USDT,LONG,SL,-0.019058797227811355,-0.021058797227811357,-0.020058797227811356,0.2556,0.2507285714285714,0.002435714285714295,0.041055718475068635,2.50439882697946,6
2026-04-17 14:00:00,ADA_USDT,LONG,TP,0.04631083202511765,0.044310832025117645,0.045310832025117646,0.2548,0.2666,0.0029499999999999965,4.440677966101701,0.20338983050849005,8
